task_type,selection_role,condition,run_id,source_dataset,model_name,retain_mechanism,reinforcement_repeats,sample_count,timestamp,source_persona_a,source_persona_b
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T071353Z_b2fd64ac,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:15:13.139752+00:00,INTJ,ISTP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T071836Z_bdd7fb76,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:19:46.533212+00:00,INTJ,ISTP
ifeval,B_only,B_only,persona_20260410T045354Z_ffc1d7d9,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:54:46.906493+00:00,ISTP,ISTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T072250Z_e02a5a38,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:23:51.505743+00:00,INTJ,ISTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T072357Z_a27f701d,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T07:26:23.257917+00:00,INTJ,ISFP
mbti_mcq,A_only,A_only,persona_20260410T042215Z_12ed668c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:24:35.135436+00:00,INTJ,INTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T072849Z_ae845cef,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T07:31:29.254474+00:00,INTJ,ISFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T073402Z_b5e92099,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T07:36:20.095064+00:00,INTJ,ISFP
mbti_mcq,B_only,B_only,persona_20260410T045454Z_379c51fe,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:56:10.062268+00:00,ISFP,ISFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T073826Z_8953f09a,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T07:40:09.140093+00:00,INTJ,ISFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T072629Z_7fb06af2,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:27:20.956700+00:00,INTJ,ISFP
machine_mindset,A_only,A_only,persona_20260410T042443Z_edc279e8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:25:23.370622+00:00,INTJ,INTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T073135Z_2fde8f61,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:32:36.994505+00:00,INTJ,ISFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T073626Z_3b3d2ca8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:37:14.910028+00:00,INTJ,ISFP
machine_mindset,B_only,B_only,persona_20260410T045615Z_063590c2,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:56:45.790328+00:00,ISFP,ISFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T074014Z_2607c881,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:40:53.577416+00:00,INTJ,ISFP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T072730Z_4c7fcfe1,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:28:42.913547+00:00,INTJ,ISFP
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T073246Z_78a15da3,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:33:56.208365+00:00,INTJ,ISFP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T073724Z_3f19c4c2,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:38:20.060712+00:00,INTJ,ISFP
ifeval,B_only,B_only,persona_20260410T045655Z_8d5cdcbc,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:57:45.836195+00:00,ISFP,ISFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T074102Z_eeef2d4f,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:42:00.115539+00:00,INTJ,ISFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T074206Z_69ed0296,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T07:44:05.688747+00:00,INTJ,ENFP
mbti_mcq,A_only,A_only,persona_20260410T042215Z_12ed668c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:24:35.135436+00:00,INTJ,INTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T074601Z_40c779b1,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T07:47:31.668716+00:00,INTJ,ENFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T074918Z_14139660,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T07:51:00.809642+00:00,INTJ,ENFP
mbti_mcq,B_only,B_only,persona_20260410T045752Z_dc4b18d2,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:59:14.841676+00:00,ENFP,ENFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T075301Z_d79f4f04,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T07:54:25.527022+00:00,INTJ,ENFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T074411Z_88f0e44c,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:44:52.285559+00:00,INTJ,ENFP
machine_mindset,A_only,A_only,persona_20260410T042443Z_edc279e8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:25:23.370622+00:00,INTJ,INTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T074737Z_7dc810c0,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:48:13.216633+00:00,INTJ,ENFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T075106Z_4918c4d3,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:51:44.252381+00:00,INTJ,ENFP
machine_mindset,B_only,B_only,persona_20260410T045921Z_f86a5d6f,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:59:53.906993+00:00,ENFP,ENFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T075431Z_91f67ddf,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:55:03.228722+00:00,INTJ,ENFP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T074501Z_06ebf5f8,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:45:55.564816+00:00,INTJ,ENFP
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T074822Z_a709fbfb,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:49:12.240040+00:00,INTJ,ENFP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T075153Z_eb31456d,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:52:55.654048+00:00,INTJ,ENFP
ifeval,B_only,B_only,persona_20260410T050003Z_974042aa,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:00:57.265233+00:00,ENFP,ENFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T075512Z_db8ccae7,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T07:56:09.825442+00:00,INTJ,ENFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T075615Z_c6efc77a,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T07:57:54.355761+00:00,INTJ,ISTJ
mbti_mcq,A_only,A_only,persona_20260410T042215Z_12ed668c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:24:35.135436+00:00,INTJ,INTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T075947Z_9ab9f2f0,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:01:45.798962+00:00,INTJ,ISTJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T080345Z_c31225c3,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:05:50.733345+00:00,INTJ,ISTJ
mbti_mcq,B_only,B_only,persona_20260410T050103Z_0ed2bd48,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:02:28.782753+00:00,ISTJ,ISTJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T080738Z_d98836f8,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:10:14.021859+00:00,INTJ,ISTJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T075800Z_b873d48c,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:58:34.868695+00:00,INTJ,ISTJ
machine_mindset,A_only,A_only,persona_20260410T042443Z_edc279e8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:25:23.370622+00:00,INTJ,INTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T080151Z_d1fc2db6,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:02:27.635716+00:00,INTJ,ISTJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T080556Z_5e055c79,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:06:33.440610+00:00,INTJ,ISTJ
machine_mindset,B_only,B_only,persona_20260410T050234Z_47226dc7,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:03:04.042793+00:00,ISTJ,ISTJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T081019Z_886beb14,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:11:15.737453+00:00,INTJ,ISTJ
ifeval,A_history_to_B,A_history_to_B,persona_20260410T075844Z_5d7c7eea,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T07:59:40.730029+00:00,INTJ,ISTJ
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T080236Z_728f80e2,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:03:39.352727+00:00,INTJ,ISTJ
ifeval,B_history_to_B,B_history_to_B,persona_20260410T080642Z_afecf6b1,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:07:32.255455+00:00,INTJ,ISTJ
ifeval,B_only,B_only,persona_20260410T050313Z_b64dd819,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:04:05.861033+00:00,ISTJ,ISTJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T081124Z_1abdc7fe,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:12:39.917219+00:00,INTJ,ISTJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T081246Z_468c0ef5,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:14:24.761898+00:00,INTJ,INTP
mbti_mcq,A_only,A_only,persona_20260410T042215Z_12ed668c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:24:35.135436+00:00,INTJ,INTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T081631Z_77b6aa0a,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:19:00.707462+00:00,INTJ,INTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T082049Z_dde9035b,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:22:35.879371+00:00,INTJ,INTP
mbti_mcq,B_only,B_only,persona_20260410T050412Z_0a39d9a6,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:05:32.960569+00:00,INTP,INTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T082422Z_8627bd84,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:25:41.957859+00:00,INTJ,INTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T081430Z_d1c03645,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:15:10.791691+00:00,INTJ,INTP
machine_mindset,A_only,A_only,persona_20260410T042443Z_edc279e8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:25:23.370622+00:00,INTJ,INTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T081906Z_e072f26d,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:19:42.679966+00:00,INTJ,INTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T082241Z_7dadbf8a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:23:13.693943+00:00,INTJ,INTP
machine_mindset,B_only,B_only,persona_20260410T050539Z_73844c72,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:06:14.037984+00:00,INTP,INTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T082547Z_4bbf7b7b,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:26:19.060110+00:00,INTJ,INTP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T081519Z_c4d02281,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:16:25.302806+00:00,INTJ,INTP
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T081951Z_455a5a3a,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:20:43.633461+00:00,INTJ,INTP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T082322Z_6b6ee0ce,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:24:16.628277+00:00,INTJ,INTP
ifeval,B_only,B_only,persona_20260410T050624Z_698e5a3c,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:07:19.417049+00:00,INTP,INTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T082628Z_69b91d8f,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:27:17.278836+00:00,INTJ,INTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T082723Z_f2832574,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:28:55.697087+00:00,INTJ,INFP
mbti_mcq,A_only,A_only,persona_20260410T042215Z_12ed668c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:24:35.135436+00:00,INTJ,INTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T083050Z_c2c3a56c,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:32:50.055352+00:00,INTJ,INFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T083457Z_e452e459,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:36:39.474465+00:00,INTJ,INFP
mbti_mcq,B_only,B_only,persona_20260410T050727Z_d086dcc8,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:08:53.705495+00:00,INFP,INFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T083834Z_79d5a6d5,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:40:22.934441+00:00,INTJ,INFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T082901Z_4225998c,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:29:34.492674+00:00,INTJ,INFP
machine_mindset,A_only,A_only,persona_20260410T042443Z_edc279e8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:25:23.370622+00:00,INTJ,INTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T083255Z_66825c0f,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:33:44.595003+00:00,INTJ,INFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T083645Z_2fd921f5,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:37:22.853881+00:00,INTJ,INFP
machine_mindset,B_only,B_only,persona_20260410T050859Z_78b21075,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:09:34.450904+00:00,INFP,INFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T084028Z_a3f17e61,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:41:05.116142+00:00,INTJ,INFP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T082943Z_f5d2daa3,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:30:44.455123+00:00,INTJ,INFP
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T083353Z_cf7aab8a,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:34:50.825939+00:00,INTJ,INFP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T083732Z_c7e526e6,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:38:28.251802+00:00,INTJ,INFP
ifeval,B_only,B_only,persona_20260410T050944Z_608ec481,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:10:36.423301+00:00,INFP,INFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T084114Z_60f6afd2,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:42:24.667937+00:00,INTJ,INFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T084230Z_77d04fc6,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:44:38.505356+00:00,INTJ,ESFJ
mbti_mcq,A_only,A_only,persona_20260410T042215Z_12ed668c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:24:35.135436+00:00,INTJ,INTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T084624Z_b3d59997,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:48:02.384443+00:00,INTJ,ESFJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T084953Z_4751dc5f,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:51:22.523585+00:00,INTJ,ESFJ
mbti_mcq,B_only,B_only,persona_20260410T051043Z_3d4c022f,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:12:04.485787+00:00,ESFJ,ESFJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T085259Z_e4c43f90,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T08:54:26.742940+00:00,INTJ,ESFJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T084444Z_add4c5d8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:45:19.335732+00:00,INTJ,ESFJ
machine_mindset,A_only,A_only,persona_20260410T042443Z_edc279e8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:25:23.370622+00:00,INTJ,INTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T084808Z_9934d881,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:48:45.037875+00:00,INTJ,ESFJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T085128Z_fe3cf591,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:51:59.856965+00:00,INTJ,ESFJ
machine_mindset,B_only,B_only,persona_20260410T051210Z_cdf09840,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:12:42.175434+00:00,ESFJ,ESFJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T085432Z_9be6112c,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:55:01.678966+00:00,INTJ,ESFJ
ifeval,A_history_to_B,A_history_to_B,persona_20260410T084528Z_e7ece019,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:46:18.766400+00:00,INTJ,ESFJ
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T084854Z_1b0a8460,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:49:47.299573+00:00,INTJ,ESFJ
ifeval,B_history_to_B,B_history_to_B,persona_20260410T085209Z_8ed2b8cc,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:52:53.543649+00:00,INTJ,ESFJ
ifeval,B_only,B_only,persona_20260410T051251Z_6eb4f53d,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:13:39.712586+00:00,ESFJ,ESFJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T085510Z_035dab8f,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T08:56:01.735369+00:00,INTJ,ESFJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T085608Z_efc1ac72,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T08:57:35.035241+00:00,INTJ,ESTJ
mbti_mcq,A_only,A_only,persona_20260410T042215Z_12ed668c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:24:35.135436+00:00,INTJ,INTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T085918Z_83cf2248,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T09:01:02.924547+00:00,INTJ,ESTJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T090245Z_5007b377,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T09:04:33.521934+00:00,INTJ,ESTJ
mbti_mcq,B_only,B_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T090625Z_ae234c15,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T09:09:06.078348+00:00,INTJ,ESTJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T085740Z_fa1bcc01,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:58:15.332229+00:00,INTJ,ESTJ
machine_mindset,A_only,A_only,persona_20260410T042443Z_edc279e8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:25:23.370622+00:00,INTJ,INTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T090108Z_990cf048,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T09:01:39.911216+00:00,INTJ,ESTJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T090439Z_f08dc361,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T09:05:12.193036+00:00,INTJ,ESTJ
machine_mindset,B_only,B_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T090911Z_1c7ddbc1,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T09:09:55.089361+00:00,INTJ,ESTJ
ifeval,A_history_to_B,A_history_to_B,persona_20260410T085824Z_9841aa4d,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T08:59:12.090640+00:00,INTJ,ESTJ
ifeval,A_only,A_only,persona_20260410T042535Z_228ccd72,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:26:28.617445+00:00,INTJ,INTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T090149Z_a1d17d43,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T09:02:39.353482+00:00,INTJ,ESTJ
ifeval,B_history_to_B,B_history_to_B,persona_20260410T090521Z_61752087,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T09:06:19.440379+00:00,INTJ,ESTJ
ifeval,B_only,B_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T091004Z_e9f88e70,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T09:11:02.421463+00:00,INTJ,ESTJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T033650Z_9d9396ff,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T03:36:50.581107+00:00,ESFP,INTJ
